id,retweet_count,favorite_count,retweeted
674422304705744896,592,1536,False
674416750885273600,157,731,False
674410619106390016,515,1289,False
674394782723014656,635,1607,False
674372068062928900,346,931,False
674330906434379776,83,602,False
674318007229923329,570,1516,False
674307341513269249,7641,12129,False
674291837063053312,6533,15817,False
674271431610523648,800,1682,False
674269164442398721,255,961,False
674265582246694913,936,1766,False
674262580978937856,498,1391,False
674255168825880576,619,1581,False
674082852460433408,186,804,False
674075285688614912,316,1047,False
674063288070742018,2450,6769,False
674053186244734976,1441,3576,False
674051556661161984,530,1564,False
674045139690631169,710,1520,False
674042553264685056,142,772,False
674038233588723717,456,1176,False
674036086168010753,240,906,False
674024893172875264,1360,1914,False
674019345211760640,340,1208,False
674014384960745472,714,1676,False
674008982932058114,393,1297,False
673956914389192708,1069,2091,False
673919437611909120,401,1251,False
673906403526995968,1799,3406,False
673887867907739649,274,994,False
673716320723169284,843,3289,False
673715861853720576,2303,3815,False
673711475735838725,325,1114,False
673709992831262724,306,908,False
673708611235921920,315,1153,False
673707060090052608,434,1177,False
673705679337693185,439,1337,False
673700254269775872,638,1532,False
673697980713705472,2165,4067,False
673689733134946305,700,1855,False
673688752737402881,534,1325,False
673686845050527744,479,1544,False
673680198160809984,521,1460,False
673662677122719744,397,1339,False
673656262056419329,265,769,False
673636718965334016,404,1194,False
673612854080196609,802,1691,False
673583129559498752,403,1273,False
673580926094458881,297,882,False
673576835670777856,613,1482,False
673363615379013632,338,1088,False
673359818736984064,728,1558,False
673355879178194945,652,1606,False
673352124999274496,597,1761,False
673350198937153538,229,784,False
673345638550134785,1422,2700,False
673343217010679808,289,1038,False
673342308415348736,649,1362,False
673320132811366400,8705,14441,False
673317986296586240,293,924,False
673295268553605120,3484,8046,False
673270968295534593,400,1134,False
673240798075449344,798,1510,False
673213039743795200,929,2410,False
673148804208660480,688,1822,False
672997845381865473,786,2092,False
672995267319328768,328,1001,False
672988786805112832,314,1039,False
672984142909456390,593,1338,False
672980819271634944,1079,1930,False
672975131468300288,1015,1813,False
672970152493887488,391,1019,False
672968025906282496,602,1405,False
672964561327235073,701,1530,False
672902681409806336,550,1452,False
672898206762672129,459,944,False
672884426393653248,897,1661,False
672877615439593473,405,1096,False
672834301050937345,623,1398,False
672828477930868736,533,1343,False
672640509974827008,348,1032,False
672622327801233409,542,1377,False
672614745925664768,644,1302,False
672609152938721280,424,1180,False
672604026190569472,445,1188,False
672594978741354496,661,1411,False
672591762242805761,367,1014,False
672591271085670400,207,782,False
672538107540070400,404,1089,False
672523490734551040,189,696,False
672488522314567680,482,1187,False
672482722825261057,665,1221,False
672481316919734272,137,757,False
672475084225949696,770,1529,False
672466075045466113,598,1447,False
672272411274932228,3677,6888,False
672267570918129665,666,1588,False
672264251789176834,383,1212,False
672256522047614977,1699,2999,False
672254177670729728,800,1515,False
672248013293752320,656,1833,False
672245253877968896,169,733,False
672239279297454080,347,953,False
672231046314901505,1089,1956,False
672222792075620352,231,833,False
672205392827572224,1270,2414,False
672169685991993344,408,1074,False
672160042234327040,395,918,False
672139350159835138,792,1876,False
672125275208069120,1253,2578,False
672095186491711488,395,1063,False
672082170312290304,402,1003,False
672068090318987265,564,1389,False
671896809300709376,4519,9016,False
671891728106971137,618,1415,False
671882082306625538,1488,3693,False
671879137494245376,748,1507,False
671874878652489728,601,1330,False
671866342182637568,548,1191,False
671855973984772097,502,977,False
671789708968640512,3811,7527,False
671768281401958400,572,1269,False
671763349865160704,999,1788,False
671744970634719232,841,1430,False
671743150407421952,248,779,False
671735591348891648,819,1534,False
671729906628341761,4795,9119,False
671561002136281088,7931,13679,False
671550332464455680,229,967,False
671547767500775424,658,1444,False
671544874165002241,1145,2126,False
671542985629241344,616,1166,False
671538301157904385,436,993,False
671536543010570240,441,1253,False
671533943490011136,631,1092,False
671528761649688577,280,896,False
671520732782923777,582,1499,False
671518598289059840,319,1010,False
671511350426865664,791,1734,False
671504605491109889,3866,7495,False
671497587707535361,481,980,False
671488513339211776,516,1073,False
671486386088865792,226,621,False
671485057807351808,253,806,False
671390180817915904,805,1513,False
671362598324076544,325,1193,False
671357843010908160,157,426,False
671355857343524864,119,508,False
671347597085433856,476,1031,False
671186162933985280,241,788,False
671182547775299584,378,1193,False
671166507850801152,390,931,False
671163268581498880,1198,1763,False
671159727754231808,89,401,False
671154572044468225,241,769,False
671151324042559489,166,714,False
671147085991960577,254,713,False
671141549288370177,713,1246,False
671138694582165504,448,996,False
671134062904504320,212,796,False
671122204919246848,2763,3729,False
671115716440031232,842,1436,False
671109016219725825,478,1225,False
670995969505435648,317,1175,False
670842764863651840,4324,7989,False
670840546554966016,213,634,False
670838202509447168,758,1189,False
670833812859932673,135,474,False
670832455012716544,242,780,False
670826280409919488,4485,5961,False
670823764196741120,205,824,False
670822709593571328,105,647,False
670815497391357952,1708,3410,False
670811965569282048,295,1202,False
670807719151067136,546,1234,False
670804601705242624,1035,2098,False
670803562457407488,95,362,False
670797304698376195,262,780,False
670792680469889025,298,889,False
670789397210615808,255,700,False
670786190031921152,218,640,False
670783437142401025,431,872,False
670782429121134593,863,1691,False
670780561024270336,317,831,False
670778058496974848,77,345,False
670764103623966721,466,1154,False
670755717859713024,123,475,False
670733412878163972,558,1030,False
670727704916926465,403,887,False
670717338665226240,547,1301,False
670704688707301377,405,814,False
670691627984359425,266,632,False
670679630144274432,315,799,False
670676092097810432,45,267,False
670668383499735048,5537,11452,False
670474236058800128,835,1635,False
670468609693655041,90,375,False
670465786746662913,608,1048,False
670452855871037440,225,580,False
670449342516494336,729,1264,False
670444955656130560,2153,7120,False
670442337873600512,213,690,False
670435821946826752,570,1127,False
670434127938719744,708,1501,False
670433248821026816,122,345,False
670428280563085312,694,1484,False
670427002554466305,179,551,False
670421925039075328,709,1415,False
670420569653809152,342,668,False
670417414769758208,350,604,False
670411370698022913,991,2176,False
670408998013820928,249,600,False
670403879788544000,173,460,False
670385711116361728,234,593,False
670374371102445568,295,785,False
670361874861563904,71,344,False
670338931251150849,122,451,False
670319130621435904,1359,4110,False
670303360680108032,151,452,False
670290420111441920,315,750,False
670093938074779648,365,1106,False
670086499208155136,275,740,False
670079681849372674,1373,2390,False
670073503555706880,874,1674,False
670069087419133954,278,676,False
670061506722140161,373,822,False
670055038660800512,357,716,False
670046952931721218,191,684,False
670040295598354432,118,801,False
670037189829525505,306,625,False
670003130994700288,100,352,False
669993076832759809,92,344,False
669972011175813120,175,471,False
669970042633789440,65,317,False
669942763794931712,183,536,False
669926384437997569,115,400,False
669923323644657664,64,250,False
669753178989142016,431,858,False
669749430875258880,71,289,False
669684865554620416,99,551,False
669683899023405056,119,412,False
669682095984410625,146,375,False
669680153564442624,311,712,False
669661792646373376,482,860,False
669625907762618368,1963,3769,False
669603084620980224,401,1006,False
669597912108789760,163,550,False
669583744538451968,1017,1587,False
669573570759163904,156,467,False
669571471778410496,1085,1684,False
669567591774625800,61,248,False
669564461267722241,133,413,False
669393256313184256,83,383,False
669375718304980992,792,1425,False
669371483794317312,196,524,False
669367896104181761,172,485,False
669363888236994561,252,669,False
669359674819481600,134,390,False
669354382627049472,1390,2889,False
669353438988365824,281,687,False
669351434509529089,207,474,False
669328503091937280,452,1081,False
669327207240699904,127,610,False
669324657376567296,223,525,False
669216679721873412,422,958,False
669214165781868544,183,468,False
669203728096960512,522,1074,False
669037058363662336,336,698,False
669015743032369152,403,785,False
669006782128353280,269,610,False
669000397445533696,6965,22118,False
668994913074286592,254,468,False
668992363537309700,381,802,False
668989615043424256,356,726,False
668988183816871936,516,961,False
668986018524233728,183,578,False
668981893510119424,340,573,False
668979806671884288,382,842,False
668975677807423489,641,1386,False
668967877119254528,25,161,False
668960084974809088,263,757,False
668955713004314625,77,300,False
668932921458302977,63,284,False
668902994700836864,107,338,False
668892474547511297,164,422,False
668872652652679168,322,566,False
668852170888998912,184,479,False
668826086256599040,150,467,False
668815180734689280,291,610,False
668779399630725120,409,749,False
668655139528511488,233,562,False
668645506898350081,588,962,False
668643542311546881,576,939,False
668641109086707712,573,1145,False
668636665813057536,528,1114,False
668633411083464705,1788,3024,False
668631377374486528,349,763,False
668627278264475648,123,341,False
668625577880875008,140,417,False
668623201287675904,851,1551,False
668620235289837568,45,211,False
668614819948453888,341,654,False
668587383441514497,1174,1760,False
668567822092664832,62,265,False
668544745690562560,250,561,False
668542336805281792,231,497,False
668537837512433665,79,265,False
668528771708952576,242,496,False
668507509523615744,116,345,False
668496999348633600,146,436,False
668484198282485761,253,453,False
668480044826800133,162,491,False
668466899341221888,560,936,False
668297328638447616,319,656,False
668291999406125056,34,264,False
668286279830867968,149,535,False
668274247790391296,248,886,False
668268907921326080,261,592,False
668256321989451776,667,1385,False
668248472370458624,523,1056,False
668237644992782336,3100,6614,False
668226093875376128,115,323,False
668221241640230912,215,537,False
668204964695683073,206,586,False
668190681446379520,210,696,False
668171859951755264,208,525,False
668154635664932864,336,522,False
668142349051129856,306,592,False
668113020489474048,265,709,False
667937095915278337,866,1356,False
667924896115245057,119,318,False
667915453470232577,59,222,False
667911425562669056,329,523,False
667902449697558528,396,905,False
667886921285246976,1180,2011,False
667885044254572545,530,868,False
667878741721415682,127,409,False
667873844930215936,440,667,False
667866724293877760,1110,3172,False
667861340749471744,86,253,False
667832474953625600,68,303,False
667806454573760512,535,1111,False
667801013445750784,101,346,False
667793409583771648,358,736,False
667782464991965184,261,434,False
667773195014021121,61,243,False
667766675769573376,243,476,False
667728196545200128,162,398,False
667724302356258817,341,517,False
667550904950915073,37,0,False
667550882905632768,34,0,False
667549055577362432,2454,6138,False
667546741521195010,138,355,False
667544320556335104,568,917,False
667538891197542400,72,220,False
667534815156183040,576,866,False
667530908589760512,264,501,False
667524857454854144,1198,1798,False
667517642048163840,203,389,False
667509364010450944,2272,7148,False
667502640335572993,231,563,False
667495797102141441,294,565,False
667491009379606528,242,559,False
667470559035432960,102,273,False
667455448082227200,66,203,False
667453023279554560,96,327,False
667443425659232256,620,833,False
667437278097252352,257,483,False
667435689202614272,89,326,False
667405339315146752,234,489,False
667393430834667520,60,211,False
667369227918143488,173,385,False
667211855547486208,258,516,False
667200525029539841,282,658,False
667192066997374976,115,414,False
667188689915760640,449,784,False
667182792070062081,6618,15075,False
667177989038297088,58,200,False
667176164155375616,484,640,False
667174963120574464,88,262,False
667171260800061440,97,235,False
667165590075940865,1241,2819,False
667160273090932737,66,268,False
667152164079423490,18285,49720,False
667138269671505920,2387,4851,False
667119796878725120,135,346,False
667090893657276420,132,349,False
667073648344346624,134,425,False
667070482143944705,14,88,False
667065535570550784,51,175,False
667062181243039745,57,227,False
667044094246576128,54,198,False
667012601033924608,237,471,False
666996132027977728,102,258,False
666983947667116034,1040,2679,False
666837028449972224,584,857,False
666835007768551424,83,222,False
666826780179869698,105,266,False
666817836334096384,267,540,False
666804364988780544,95,250,False
666786068205871104,521,800,False
666781792255496192,211,404,False
666776908487630848,186,368,False
666739327293083650,71,244,False
666701168228331520,234,449,False
666691418707132416,51,196,False
666649482315059201,608,923,False
666644823164719104,88,238,False
666454714377183233,223,545,False
666447344410484738,23,107,False
666437273139982337,52,131,False
666435652385423360,54,170,False
666430724426358785,204,330,False
666428276349472768,90,171,False
666421158376562688,118,327,False
666418789513326592,48,129,False
666411507551481857,339,459,False
666407126856765440,44,113,False
666396247373291520,92,172,False
666373753744588802,100,194,False
666362758909284353,595,804,False
666353288456101888,77,229,False
666345417576210432,146,307,False
666337882303524864,96,204,False
666293911632134144,368,522,False
666287406224695296,71,152,False
666273097616637952,82,184,False
666268910803644416,37,108,False
666104133288665088,6871,14765,False
666102155909144576,16,81,False
666099513787052032,73,164,False
666094000022159362,79,169,False
666082916733198337,47,121,False
666073100786774016,174,335,False
666071193221509120,67,154,False
666063827256086533,232,496,False
666058600524156928,61,115,False
666057090499244032,146,304,False
666055525042405380,261,448,False
666051853826850816,879,1253,False
666050758794694657,60,136,False
666049248165822465,41,111,False
666044226329800704,147,311,False
666033412701032449,47,128,False
666029285002620928,48,132,False
666020888022790149,532,2535,False
